location,type,long,lat
FKNMS1,Sanctuary,-80.39783,25.25109
FKNMS1,Sanctuary,-80.39781,25.25113
FKNMS1,Sanctuary,-80.39785,25.25121
FKNMS1,Sanctuary,-80.39791,25.25131
FKNMS1,Sanctuary,-80.39792,25.25158
FKNMS1,Sanctuary,-80.39799,25.25183
FKNMS1,Sanctuary,-80.39801,25.25209
FKNMS1,Sanctuary,-80.39801,25.25219
FKNMS1,Sanctuary,-80.39792,25.25246
FKNMS1,Sanctuary,-80.39791,25.25263
FKNMS1,Sanctuary,-80.39792,25.25265
FKNMS1,Sanctuary,-80.39796,25.25265
FKNMS1,Sanctuary,-80.39805,25.25259
FKNMS1,Sanctuary,-80.39809,25.25259
FKNMS1,Sanctuary,-80.39826,25.25288
FKNMS1,Sanctuary,-80.39825,25.25302
FKNMS1,Sanctuary,-80.3982,25.25318
FKNMS1,Sanctuary,-80.39817,25.25331
FKNMS1,Sanctuary,-80.39814,25.25346
FKNMS1,Sanctuary,-80.3981,25.25362
FKNMS1,Sanctuary,-80.39807,25.25368
FKNMS1,Sanctuary,-80.39811,25.25373
FKNMS1,Sanctuary,-80.3983,25.25383
FKNMS1,Sanctuary,-80.39817,25.25393
FKNMS1,Sanctuary,-80.39809,25.25401
FKNMS1,Sanctuary,-80.39798,25.25417
FKNMS1,Sanctuary,-80.39801,25.25424
FKNMS1,Sanctuary,-80.39801,25.25429
FKNMS1,Sanctuary,-80.39798,25.25436
FKNMS1,Sanctuary,-80.39795,25.25444
FKNMS1,Sanctuary,-80.39792,25.25461
FKNMS1,Sanctuary,-80.39786,25.25486
FKNMS1,Sanctuary,-80.39779,25.2551
FKNMS1,Sanctuary,-80.39767,25.25553
FKNMS1,Sanctuary,-80.39751,25.2558
FKNMS1,Sanctuary,-80.39736,25.25594
FKNMS1,Sanctuary,-80.39734,25.256
FKNMS1,Sanctuary,-80.39736,25.25603
FKNMS1,Sanctuary,-80.39738,25.2561
FKNMS1,Sanctuary,-80.39735,25.25633
FKNMS1,Sanctuary,-80.39741,25.25641
FKNMS1,Sanctuary,-80.39746,25.25648
FKNMS1,Sanctuary,-80.39751,25.25655
FKNMS1,Sanctuary,-80.39759,25.25659
FKNMS1,Sanctuary,-80.39767,25.25663
FKNMS1,Sanctuary,-80.39778,25.25676
FKNMS1,Sanctuary,-80.39791,25.25685
FKNMS1,Sanctuary,-80.39804,25.25689
FKNMS1,Sanctuary,-80.39814,25.25688
FKNMS1,Sanctuary,-80.39836,25.2568
FKNMS1,Sanctuary,-80.39865,25.25684
FKNMS1,Sanctuary,-80.39881,25.25688
FKNMS1,Sanctuary,-80.39894,25.25687
FKNMS1,Sanctuary,-80.39911,25.25694
FKNMS1,Sanctuary,-80.39925,25.25705
FKNMS1,Sanctuary,-80.39981,25.25784
FKNMS1,Sanctuary,-80.40013,25.25852
FKNMS1,Sanctuary,-80.40023,25.25879
FKNMS1,Sanctuary,-80.40023,25.2589
FKNMS1,Sanctuary,-80.40018,25.25894
FKNMS1,Sanctuary,-80.40013,25.25897
FKNMS1,Sanctuary,-80.40011,25.25903
FKNMS1,Sanctuary,-80.40013,25.25911
FKNMS1,Sanctuary,-80.40018,25.25918
FKNMS1,Sanctuary,-80.40019,25.25927
FKNMS1,Sanctuary,-80.40023,25.25934
FKNMS1,Sanctuary,-80.40029,25.25934
FKNMS1,Sanctuary,-80.40037,25.25932
FKNMS1,Sanctuary,-80.40049,25.2594
FKNMS1,Sanctuary,-80.40062,25.25953
FKNMS1,Sanctuary,-80.40062,25.25957
FKNMS1,Sanctuary,-80.40059,25.25959
FKNMS1,Sanctuary,-80.40043,25.25956
FKNMS1,Sanctuary,-80.40036,25.25958
FKNMS1,Sanctuary,-80.40034,25.25963
FKNMS1,Sanctuary,-80.40039,25.25973
FKNMS1,Sanctuary,-80.40053,25.25994
FKNMS1,Sanctuary,-80.40058,25.26005
FKNMS1,Sanctuary,-80.40055,25.26013
FKNMS1,Sanctuary,-80.40053,25.26021
FKNMS1,Sanctuary,-80.40055,25.26024
FKNMS1,Sanctuary,-80.40066,25.2603
FKNMS1,Sanctuary,-80.40072,25.26042
FKNMS1,Sanctuary,-80.40075,25.26053
FKNMS1,Sanctuary,-80.40074,25.26064
FKNMS1,Sanctuary,-80.40071,25.26074
FKNMS1,Sanctuary,-80.40074,25.26091
FKNMS1,Sanctuary,-80.40075,25.26105
FKNMS1,Sanctuary,-80.40069,25.26142
FKNMS1,Sanctuary,-80.40068,25.26146
FKNMS1,Sanctuary,-80.40072,25.26165
FKNMS1,Sanctuary,-80.40068,25.26175
FKNMS1,Sanctuary,-80.40058,25.26194
FKNMS1,Sanctuary,-80.40049,25.2621
FKNMS1,Sanctuary,-80.40045,25.26224
FKNMS1,Sanctuary,-80.40047,25.26236
FKNMS1,Sanctuary,-80.4005,25.26243
FKNMS1,Sanctuary,-80.40045,25.26257
FKNMS1,Sanctuary,-80.40045,25.26277
FKNMS1,Sanctuary,-80.40031,25.26302
FKNMS1,Sanctuary,-80.40023,25.2633
FKNMS1,Sanctuary,-80.40016,25.26346
FKNMS1,Sanctuary,-80.40017,25.26352
FKNMS1,Sanctuary,-80.40023,25.2636
FKNMS1,Sanctuary,-80.40023,25.26372
FKNMS1,Sanctuary,-80.40018,25.26383
FKNMS1,Sanctuary,-80.40004,25.2641
FKNMS1,Sanctuary,-80.39992,25.26438
FKNMS1,Sanctuary,-80.39991,25.26449
FKNMS1,Sanctuary,-80.39994,25.26461
FKNMS1,Sanctuary,-80.39994,25.26485
FKNMS1,Sanctuary,-80.39999,25.26502
FKNMS1,Sanctuary,-80.4001,25.26516
FKNMS1,Sanctuary,-80.40032,25.26533
FKNMS1,Sanctuary,-80.40039,25.26543
FKNMS1,Sanctuary,-80.40053,25.26597
FKNMS1,Sanctuary,-80.40068,25.26635
FKNMS1,Sanctuary,-80.40071,25.26656
FKNMS1,Sanctuary,-80.40071,25.26681
FKNMS1,Sanctuary,-80.40068,25.26706
FKNMS1,Sanctuary,-80.40071,25.26725
FKNMS1,Sanctuary,-80.40072,25.26728
FKNMS1,Sanctuary,-80.40081,25.26733
FKNMS1,Sanctuary,-80.40087,25.26746
FKNMS1,Sanctuary,-80.40091,25.26756
FKNMS1,Sanctuary,-80.40088,25.26763
FKNMS1,Sanctuary,-80.40075,25.2679
FKNMS1,Sanctuary,-80.40074,25.26823
FKNMS1,Sanctuary,-80.40071,25.2684
FKNMS1,Sanctuary,-80.40058,25.26874
FKNMS1,Sanctuary,-80.40042,25.26906
FKNMS1,Sanctuary,-80.40042,25.26922
FKNMS1,Sanctuary,-80.40045,25.26932
FKNMS1,Sanctuary,-80.401,25.26988
FKNMS1,Sanctuary,-80.40104,25.26999
FKNMS1,Sanctuary,-80.40106,25.2703
FKNMS1,Sanctuary,-80.40107,25.27053
FKNMS1,Sanctuary,-80.401,25.27078
FKNMS1,Sanctuary,-80.40091,25.27097
FKNMS1,Sanctuary,-80.40084,25.27103
FKNMS1,Sanctuary,-80.40045,25.2712
FKNMS1,Sanctuary,-80.40036,25.27126
FKNMS1,Sanctuary,-80.4002,25.27151
FKNMS1,Sanctuary,-80.40001,25.27213
FKNMS1,Sanctuary,-80.39986,25.27243
FKNMS1,Sanctuary,-80.39978,25.27276
FKNMS1,Sanctuary,-80.39974,25.27297
FKNMS1,Sanctuary,-80.3997,25.27323
FKNMS1,Sanctuary,-80.39962,25.27366
FKNMS1,Sanctuary,-80.39939,25.27435
FKNMS1,Sanctuary,-80.39923,25.2747
FKNMS1,Sanctuary,-80.39917,25.2748
FKNMS1,Sanctuary,-80.39907,25.27497
FKNMS1,Sanctuary,-80.39907,25.275
FKNMS1,Sanctuary,-80.39907,25.27504
FKNMS1,Sanctuary,-80.3991,25.2751
FKNMS1,Sanctuary,-80.39919,25.27515
FKNMS1,Sanctuary,-80.39936,25.27527
FKNMS1,Sanctuary,-80.39941,25.27533
FKNMS1,Sanctuary,-80.39941,25.27546
FKNMS1,Sanctuary,-80.39946,25.2755
FKNMS1,Sanctuary,-80.39955,25.27553
FKNMS1,Sanctuary,-80.39968,25.27554
FKNMS1,Sanctuary,-80.39976,25.27549
FKNMS1,Sanctuary,-80.39984,25.2754
FKNMS1,Sanctuary,-80.39988,25.27532
FKNMS1,Sanctuary,-80.39985,25.27521
FKNMS1,Sanctuary,-80.39979,25.27509
FKNMS1,Sanctuary,-80.39979,25.275
FKNMS1,Sanctuary,-80.39987,25.27486
FKNMS1,Sanctuary,-80.40001,25.27479
FKNMS1,Sanctuary,-80.4001,25.27475
FKNMS1,Sanctuary,-80.40026,25.27474
FKNMS1,Sanctuary,-80.4004,25.27478
FKNMS1,Sanctuary,-80.40065,25.27489
FKNMS1,Sanctuary,-80.40077,25.2749
FKNMS1,Sanctuary,-80.40081,25.27487
FKNMS1,Sanctuary,-80.40088,25.27476
FKNMS1,Sanctuary,-80.40097,25.27474
FKNMS1,Sanctuary,-80.40105,25.27477
FKNMS1,Sanctuary,-80.40117,25.27487
FKNMS1,Sanctuary,-80.40145,25.27478
FKNMS1,Sanctuary,-80.40162,25.27479
FKNMS1,Sanctuary,-80.40175,25.2748
FKNMS1,Sanctuary,-80.40194,25.27492
FKNMS1,Sanctuary,-80.40211,25.27512
FKNMS1,Sanctuary,-80.40225,25.2753
FKNMS1,Sanctuary,-80.40235,25.27545
FKNMS1,Sanctuary,-80.40235,25.27552
FKNMS1,Sanctuary,-80.40235,25.27564
FKNMS1,Sanctuary,-80.40238,25.27567
FKNMS1,Sanctuary,-80.4025,25.27567
FKNMS1,Sanctuary,-80.40256,25.27569
FKNMS1,Sanctuary,-80.40262,25.27561
FKNMS1,Sanctuary,-80.40269,25.27556
FKNMS1,Sanctuary,-80.40288,25.27546
FKNMS1,Sanctuary,-80.4031,25.27541
FKNMS1,Sanctuary,-80.40336,25.27552
FKNMS1,Sanctuary,-80.40348,25.27561
FKNMS1,Sanctuary,-80.40355,25.27573
FKNMS1,Sanctuary,-80.40364,25.27585
FKNMS1,Sanctuary,-80.40375,25.27598
FKNMS1,Sanctuary,-80.40403,25.27616
FKNMS1,Sanctuary,-80.40425,25.2763
FKNMS1,Sanctuary,-80.4044,25.27649
FKNMS1,Sanctuary,-80.40449,25.27659
FKNMS1,Sanctuary,-80.40483,25.27686
FKNMS1,Sanctuary,-80.40525,25.27727
FKNMS1,Sanctuary,-80.40554,25.27754
FKNMS1,Sanctuary,-80.40567,25.27767
FKNMS1,Sanctuary,-80.4058,25.27777
FKNMS1,Sanctuary,-80.40589,25.27788
FKNMS1,Sanctuary,-80.406,25.27818
FKNMS1,Sanctuary,-80.40612,25.27845
FKNMS1,Sanctuary,-80.40615,25.27866
FKNMS1,Sanctuary,-80.40615,25.27877
FKNMS1,Sanctuary,-80.4061,25.27889
FKNMS1,Sanctuary,-80.40602,25.27903
FKNMS1,Sanctuary,-80.40599,25.27915
FKNMS1,Sanctuary,-80.40602,25.27929
FKNMS1,Sanctuary,-80.40603,25.2794
FKNMS1,Sanctuary,-80.40597,25.27956
FKNMS1,Sanctuary,-80.40597,25.27978
FKNMS1,Sanctuary,-80.40592,25.27998
FKNMS1,Sanctuary,-80.40578,25.28019
FKNMS1,Sanctuary,-80.40564,25.28029
FKNMS1,Sanctuary,-80.4053,25.28051
FKNMS1,Sanctuary,-80.40512,25.28057
FKNMS1,Sanctuary,-80.40497,25.28061
FKNMS1,Sanctuary,-80.40493,25.28066
FKNMS1,Sanctuary,-80.40496,25.28079
FKNMS1,Sanctuary,-80.40503,25.28103
FKNMS1,Sanctuary,-80.4052,25.28141
FKNMS1,Sanctuary,-80.40532,25.28165
FKNMS1,Sanctuary,-80.40534,25.28179
FKNMS1,Sanctuary,-80.40534,25.28202
FKNMS1,Sanctuary,-80.40541,25.28228
FKNMS1,Sanctuary,-80.40552,25.28246
FKNMS1,Sanctuary,-80.40562,25.28262
FKNMS1,Sanctuary,-80.40567,25.28275
FKNMS1,Sanctuary,-80.40567,25.28302
FKNMS1,Sanctuary,-80.40561,25.28312
FKNMS1,Sanctuary,-80.40554,25.28322
FKNMS1,Sanctuary,-80.40541,25.28328
FKNMS1,Sanctuary,-80.40529,25.28337
FKNMS1,Sanctuary,-80.4051,25.28343
FKNMS1,Sanctuary,-80.40502,25.28353
FKNMS1,Sanctuary,-80.40499,25.28363
FKNMS1,Sanctuary,-80.40503,25.28385
FKNMS1,Sanctuary,-80.4051,25.28425
FKNMS1,Sanctuary,-80.40528,25.2846
FKNMS1,Sanctuary,-80.4053,25.28477
FKNMS1,Sanctuary,-80.40526,25.28491
FKNMS1,Sanctuary,-80.40513,25.28522
FKNMS1,Sanctuary,-80.40512,25.28532
FKNMS1,Sanctuary,-80.40515,25.28542
FKNMS1,Sanctuary,-80.40518,25.28556
FKNMS1,Sanctuary,-80.40518,25.2857
FKNMS1,Sanctuary,-80.40509,25.28603
FKNMS1,Sanctuary,-80.40499,25.28625
FKNMS1,Sanctuary,-80.40475,25.28659
FKNMS1,Sanctuary,-80.40462,25.28673
FKNMS1,Sanctuary,-80.40454,25.28678
FKNMS1,Sanctuary,-80.40435,25.28682
FKNMS1,Sanctuary,-80.4042,25.28691
FKNMS1,Sanctuary,-80.40404,25.28711
FKNMS1,Sanctuary,-80.40396,25.28723
FKNMS1,Sanctuary,-80.4039,25.28727
FKNMS1,Sanctuary,-80.40386,25.28724
FKNMS1,Sanctuary,-80.40382,25.28718
FKNMS1,Sanctuary,-80.40374,25.28715
FKNMS1,Sanctuary,-80.40351,25.28721
FKNMS1,Sanctuary,-80.40333,25.28726
FKNMS1,Sanctuary,-80.40271,25.28725
FKNMS1,Sanctuary,-80.40267,25.28725
FKNMS1,Sanctuary,-80.40252,25.28722
FKNMS1,Sanctuary,-80.40235,25.28714
FKNMS1,Sanctuary,-80.40221,25.28701
FKNMS1,Sanctuary,-80.40198,25.28675
FKNMS1,Sanctuary,-80.40171,25.28639
FKNMS1,Sanctuary,-80.40162,25.28633
FKNMS1,Sanctuary,-80.40147,25.28624
FKNMS1,Sanctuary,-80.40134,25.28612
FKNMS1,Sanctuary,-80.40113,25.28581
FKNMS1,Sanctuary,-80.40085,25.28565
FKNMS1,Sanctuary,-80.40073,25.28553
FKNMS1,Sanctuary,-80.40023,25.28491
FKNMS1,Sanctuary,-80.40011,25.28474
FKNMS1,Sanctuary,-80.4001,25.28472
FKNMS1,Sanctuary,-80.40003,25.28464
FKNMS1,Sanctuary,-80.39995,25.28462
FKNMS1,Sanctuary,-80.39982,25.28473
FKNMS1,Sanctuary,-80.39962,25.28499
FKNMS1,Sanctuary,-80.3995,25.28507
FKNMS1,Sanctuary,-80.39926,25.28517
FKNMS1,Sanctuary,-80.39907,25.28523
FKNMS1,Sanctuary,-80.39902,25.28525
FKNMS1,Sanctuary,-80.39902,25.28533
FKNMS1,Sanctuary,-80.39917,25.28561
FKNMS1,Sanctuary,-80.39926,25.28573
FKNMS1,Sanctuary,-80.39935,25.28578
FKNMS1,Sanctuary,-80.3994,25.28581
FKNMS1,Sanctuary,-80.39952,25.28582
FKNMS1,Sanctuary,-80.39978,25.28574
FKNMS1,Sanctuary,-80.39995,25.28573
FKNMS1,Sanctuary,-80.40036,25.28582
FKNMS1,Sanctuary,-80.40049,25.28586
FKNMS1,Sanctuary,-80.40063,25.28595
FKNMS1,Sanctuary,-80.40072,25.28609
FKNMS1,Sanctuary,-80.40084,25.28633
FKNMS1,Sanctuary,-80.40091,25.2866
FKNMS1,Sanctuary,-80.40097,25.28699
FKNMS1,Sanctuary,-80.40101,25.28707
FKNMS1,Sanctuary,-80.40108,25.28711
FKNMS1,Sanctuary,-80.40126,25.28716
FKNMS1,Sanctuary,-80.4015,25.28727
FKNMS1,Sanctuary,-80.40159,25.28735
FKNMS1,Sanctuary,-80.40174,25.28763
FKNMS1,Sanctuary,-80.40184,25.28803
FKNMS1,Sanctuary,-80.40197,25.28878
FKNMS1,Sanctuary,-80.402,25.28901
FKNMS1,Sanctuary,-80.40194,25.28913
FKNMS1,Sanctuary,-80.40188,25.28925
FKNMS1,Sanctuary,-80.40178,25.2895
FKNMS1,Sanctuary,-80.40165,25.28985
FKNMS1,Sanctuary,-80.40148,25.29011
FKNMS1,Sanctuary,-80.40129,25.2903
FKNMS1,Sanctuary,-80.40075,25.29068
FKNMS1,Sanctuary,-80.40062,25.29072
FKNMS1,Sanctuary,-80.39997,25.29083
FKNMS1,Sanctuary,-80.39966,25.29089
FKNMS1,Sanctuary,-80.39923,25.29088
FKNMS1,Sanctuary,-80.3991,25.29084
FKNMS1,Sanctuary,-80.39853,25.2906
FKNMS1,Sanctuary,-80.39801,25.29045
FKNMS1,Sanctuary,-80.39759,25.29041
FKNMS1,Sanctuary,-80.39682,25.29026
FKNMS1,Sanctuary,-80.3966,25.29016
FKNMS1,Sanctuary,-80.39628,25.28995
FKNMS1,Sanctuary,-80.39616,25.28984
FKNMS1,Sanctuary,-80.39607,25.28977
FKNMS1,Sanctuary,-80.39593,25.28968
FKNMS1,Sanctuary,-80.39527,25.28938
FKNMS1,Sanctuary,-80.39495,25.2892
FKNMS1,Sanctuary,-80.39413,25.28877
FKNMS1,Sanctuary,-80.39392,25.28865
FKNMS1,Sanctuary,-80.39389,25.28861
FKNMS1,Sanctuary,-80.39385,25.28855
FKNMS1,Sanctuary,-80.39373,25.28841
FKNMS1,Sanctuary,-80.39351,25.2883
FKNMS1,Sanctuary,-80.39347,25.2883
FKNMS1,Sanctuary,-80.39344,25.28825
FKNMS1,Sanctuary,-80.39347,25.28816
FKNMS1,Sanctuary,-80.39355,25.28802
FKNMS1,Sanctuary,-80.39379,25.28783
FKNMS1,Sanctuary,-80.39392,25.28772
FKNMS1,Sanctuary,-80.394,25.2876
FKNMS1,Sanctuary,-80.39399,25.28754
FKNMS1,Sanctuary,-80.39392,25.28739
FKNMS1,Sanctuary,-80.39376,25.28722
FKNMS1,Sanctuary,-80.39364,25.28717
FKNMS1,Sanctuary,-80.39352,25.28714
FKNMS1,Sanctuary,-80.39345,25.28709
FKNMS1,Sanctuary,-80.39336,25.28697
FKNMS1,Sanctuary,-80.39325,25.28689
FKNMS1,Sanctuary,-80.3931,25.28669
FKNMS1,Sanctuary,-80.39278,25.28653
FKNMS1,Sanctuary,-80.39262,25.2864
FKNMS1,Sanctuary,-80.39235,25.28606
FKNMS1,Sanctuary,-80.39218,25.2858
FKNMS1,Sanctuary,-80.39205,25.28573
FKNMS1,Sanctuary,-80.39181,25.28565
FKNMS1,Sanctuary,-80.3916,25.28551
FKNMS1,Sanctuary,-80.39144,25.28538
FKNMS1,Sanctuary,-80.39128,25.2853
FKNMS1,Sanctuary,-80.39106,25.28529
FKNMS1,Sanctuary,-80.39087,25.28533
FKNMS1,Sanctuary,-80.39068,25.28542
FKNMS1,Sanctuary,-80.39065,25.28548
FKNMS1,Sanctuary,-80.39068,25.28551
FKNMS1,Sanctuary,-80.3909,25.28563
FKNMS1,Sanctuary,-80.39104,25.28567
FKNMS1,Sanctuary,-80.3912,25.28578
FKNMS1,Sanctuary,-80.39129,25.2859
FKNMS1,Sanctuary,-80.39136,25.28594
FKNMS1,Sanctuary,-80.39144,25.28619
FKNMS1,Sanctuary,-80.3915,25.28636
FKNMS1,Sanctuary,-80.39164,25.28664
FKNMS1,Sanctuary,-80.39173,25.28686
FKNMS1,Sanctuary,-80.39181,25.28693
FKNMS1,Sanctuary,-80.39195,25.28698
FKNMS1,Sanctuary,-80.39212,25.28711
FKNMS1,Sanctuary,-80.39222,25.28713
FKNMS1,Sanctuary,-80.39241,25.28711
FKNMS1,Sanctuary,-80.3926,25.28707
FKNMS1,Sanctuary,-80.3928,25.28707
FKNMS1,Sanctuary,-80.3929,25.28711
FKNMS1,Sanctuary,-80.39302,25.28719
FKNMS1,Sanctuary,-80.39306,25.28727
FKNMS1,Sanctuary,-80.39328,25.2875
FKNMS1,Sanctuary,-80.39331,25.28756
FKNMS1,Sanctuary,-80.39328,25.28762
FKNMS1,Sanctuary,-80.39321,25.28773
FKNMS1,Sanctuary,-80.3931,25.28776
FKNMS1,Sanctuary,-80.39287,25.28775
FKNMS1,Sanctuary,-80.39283,25.28776
FKNMS1,Sanctuary,-80.39276,25.28785
FKNMS1,Sanctuary,-80.39276,25.28794
FKNMS1,Sanctuary,-80.39281,25.288
FKNMS1,Sanctuary,-80.39315,25.28822
FKNMS1,Sanctuary,-80.39328,25.28834
FKNMS1,Sanctuary,-80.39335,25.28848
FKNMS1,Sanctuary,-80.39338,25.28867
FKNMS1,Sanctuary,-80.39336,25.2888
FKNMS1,Sanctuary,-80.39327,25.28895
FKNMS1,Sanctuary,-80.39318,25.28904
FKNMS1,Sanctuary,-80.39302,25.28931
FKNMS1,Sanctuary,-80.39292,25.28936
FKNMS1,Sanctuary,-80.39284,25.28942
FKNMS1,Sanctuary,-80.39279,25.28954
FKNMS1,Sanctuary,-80.39279,25.28964
FKNMS1,Sanctuary,-80.39284,25.28974
FKNMS1,Sanctuary,-80.39323,25.28999
FKNMS1,Sanctuary,-80.39331,25.29009
FKNMS1,Sanctuary,-80.39337,25.29023
FKNMS1,Sanctuary,-80.39341,25.29035
FKNMS1,Sanctuary,-80.39347,25.2904
FKNMS1,Sanctuary,-80.39353,25.2903
FKNMS1,Sanctuary,-80.39357,25.29022
FKNMS1,Sanctuary,-80.3937,25.29015
FKNMS1,Sanctuary,-80.39386,25.29008
FKNMS1,Sanctuary,-80.39432,25.28999
FKNMS1,Sanctuary,-80.39476,25.28999
FKNMS1,Sanctuary,-80.39487,25.29002
FKNMS1,Sanctuary,-80.39524,25.29024
FKNMS1,Sanctuary,-80.39537,25.29036
FKNMS1,Sanctuary,-80.39563,25.29053
FKNMS1,Sanctuary,-80.39582,25.29071
FKNMS1,Sanctuary,-80.39592,25.29078
FKNMS1,Sanctuary,-80.39614,25.29093
FKNMS1,Sanctuary,-80.39632,25.2911
FKNMS1,Sanctuary,-80.39647,25.29126
FKNMS1,Sanctuary,-80.39667,25.29163
FKNMS1,Sanctuary,-80.39677,25.29184
FKNMS1,Sanctuary,-80.39689,25.29192
FKNMS1,Sanctuary,-80.39698,25.29194
FKNMS1,Sanctuary,-80.39707,25.29193
FKNMS1,Sanctuary,-80.39727,25.29184
FKNMS1,Sanctuary,-80.39746,25.29166
FKNMS1,Sanctuary,-80.39749,25.29175
FKNMS1,Sanctuary,-80.39752,25.29203
FKNMS1,Sanctuary,-80.39752,25.29221
FKNMS1,Sanctuary,-80.39759,25.29244
FKNMS1,Sanctuary,-80.39775,25.29286
FKNMS1,Sanctuary,-80.39779,25.29307
FKNMS1,Sanctuary,-80.39779,25.29321
FKNMS1,Sanctuary,-80.39775,25.29347
FKNMS1,Sanctuary,-80.39775,25.29354
FKNMS1,Sanctuary,-80.3978,25.29358
FKNMS1,Sanctuary,-80.39808,25.29376
FKNMS1,Sanctuary,-80.39798,25.29389
FKNMS1,Sanctuary,-80.39789,25.29397
FKNMS1,Sanctuary,-80.39783,25.29398
FKNMS1,Sanctuary,-80.39778,25.29395
FKNMS1,Sanctuary,-80.39765,25.29384
FKNMS1,Sanctuary,-80.39752,25.29378
FKNMS1,Sanctuary,-80.39737,25.29378
FKNMS1,Sanctuary,-80.39733,25.2938
FKNMS1,Sanctuary,-80.39725,25.29399
FKNMS1,Sanctuary,-80.39721,25.29409
FKNMS1,Sanctuary,-80.39718,25.29405
FKNMS1,Sanctuary,-80.39706,25.29366
FKNMS1,Sanctuary,-80.39695,25.29347
FKNMS1,Sanctuary,-80.39666,25.29312
FKNMS1,Sanctuary,-80.39659,25.29297
FKNMS1,Sanctuary,-80.39659,25.29277
FKNMS1,Sanctuary,-80.39654,25.29266
FKNMS1,Sanctuary,-80.39634,25.29243
FKNMS1,Sanctuary,-80.39624,25.2923
FKNMS1,Sanctuary,-80.39611,25.29208
FKNMS1,Sanctuary,-80.39602,25.29204
FKNMS1,Sanctuary,-80.39586,25.29197
FKNMS1,Sanctuary,-80.39582,25.29199
FKNMS1,Sanctuary,-80.39569,25.2921
FKNMS1,Sanctuary,-80.39542,25.29218
FKNMS1,Sanctuary,-80.39527,25.29221
FKNMS1,Sanctuary,-80.39508,25.29221
FKNMS1,Sanctuary,-80.39464,25.29212
FKNMS1,Sanctuary,-80.39428,25.29203
FKNMS1,Sanctuary,-80.39379,25.29186
FKNMS1,Sanctuary,-80.39371,25.29181
FKNMS1,Sanctuary,-80.39365,25.29167
FKNMS1,Sanctuary,-80.39363,25.29166
FKNMS1,Sanctuary,-80.39358,25.29162
FKNMS1,Sanctuary,-80.39357,25.29152
FKNMS1,Sanctuary,-80.39351,25.29149
FKNMS1,Sanctuary,-80.39347,25.29152
FKNMS1,Sanctuary,-80.39338,25.29156
FKNMS1,Sanctuary,-80.39326,25.29155
FKNMS1,Sanctuary,-80.39312,25.29146
FKNMS1,Sanctuary,-80.39296,25.29133
FKNMS1,Sanctuary,-80.39273,25.29113
FKNMS1,Sanctuary,-80.39263,25.29102
FKNMS1,Sanctuary,-80.39257,25.29101
FKNMS1,Sanctuary,-80.3925,25.29105
FKNMS1,Sanctuary,-80.39238,25.29122
FKNMS1,Sanctuary,-80.39233,25.29123
FKNMS1,Sanctuary,-80.39212,25.29113
FKNMS1,Sanctuary,-80.39206,25.29113
FKNMS1,Sanctuary,-80.39199,25.2912
FKNMS1,Sanctuary,-80.39178,25.29147
FKNMS1,Sanctuary,-80.39162,25.29162
FKNMS1,Sanctuary,-80.39157,25.29164
FKNMS1,Sanctuary,-80.39149,25.29169
FKNMS1,Sanctuary,-80.39116,25.29179
FKNMS1,Sanctuary,-80.39101,25.29178
FKNMS1,Sanctuary,-80.39091,25.29175
FKNMS1,Sanctuary,-80.39083,25.29166
FKNMS1,Sanctuary,-80.39064,25.29132
FKNMS1,Sanctuary,-80.39054,25.29126
FKNMS1,Sanctuary,-80.39038,25.2912
FKNMS1,Sanctuary,-80.39022,25.29116
FKNMS1,Sanctuary,-80.39021,25.29115
FKNMS1,Sanctuary,-80.39016,25.29117
FKNMS1,Sanctuary,-80.39013,25.29128
FKNMS1,Sanctuary,-80.39015,25.29154
FKNMS1,Sanctuary,-80.39019,25.29176
FKNMS1,Sanctuary,-80.39024,25.29184
FKNMS1,Sanctuary,-80.39032,25.29187
FKNMS1,Sanctuary,-80.39039,25.29189
FKNMS1,Sanctuary,-80.39044,25.29195
FKNMS1,Sanctuary,-80.39048,25.29204
FKNMS1,Sanctuary,-80.39056,25.29209
FKNMS1,Sanctuary,-80.39068,25.29207
FKNMS1,Sanctuary,-80.39083,25.29201
FKNMS1,Sanctuary,-80.3909,25.29203
FKNMS1,Sanctuary,-80.39099,25.29209
FKNMS1,Sanctuary,-80.39099,25.29214
FKNMS1,Sanctuary,-80.39094,25.29214
FKNMS1,Sanctuary,-80.39087,25.29213
FKNMS1,Sanctuary,-80.3908,25.29217
FKNMS1,Sanctuary,-80.39056,25.29236
FKNMS1,Sanctuary,-80.39048,25.29246
FKNMS1,Sanctuary,-80.39042,25.29248
FKNMS1,Sanctuary,-80.39033,25.29246
FKNMS1,Sanctuary,-80.39013,25.29237
FKNMS1,Sanctuary,-80.39005,25.29228
FKNMS1,Sanctuary,-80.39003,25.29224
FKNMS1,Sanctuary,-80.38987,25.29233
FKNMS1,Sanctuary,-80.38974,25.29244
FKNMS1,Sanctuary,-80.38969,25.29251
FKNMS1,Sanctuary,-80.38971,25.29257
FKNMS1,Sanctuary,-80.38977,25.29261
FKNMS1,Sanctuary,-80.38981,25.29257
FKNMS1,Sanctuary,-80.38985,25.29253
FKNMS1,Sanctuary,-80.39007,25.29249
FKNMS1,Sanctuary,-80.39029,25.29251
FKNMS1,Sanctuary,-80.39078,25.29263
FKNMS1,Sanctuary,-80.39096,25.2927
FKNMS1,Sanctuary,-80.39106,25.29279
